,blueWins
43156,1
43157,1
43158,1
43159,0
43160,0
43161,0
43162,1
43163,0
43164,1
43165,1
43166,0
43167,0
43168,1
43169,0
43170,0
43171,0
43172,1
43173,1
43174,0
43175,0
43176,1
43177,0
43178,0
43179,0
43180,0
43181,1
43182,0
43183,1
43184,1
43185,0
43186,0
43187,0
43188,0
43189,0
43190,1
43191,1
43192,1
43193,1
43194,0
43195,1
43196,1
43197,0
43198,0
43199,1
43200,0
43201,0
43202,0
43203,0
43204,0
43205,0
43206,1
43207,1
43208,1
43209,1
43210,1
43211,0
43212,0
43213,1
43214,0
43215,1
43216,0
43217,0
43218,1
43219,0
43220,1
43221,1
43222,1
43223,1
43224,1
43225,0
43226,1
43227,1
43228,0
43229,0
43230,1
43231,0
43232,1
43233,0
43234,0
43235,1
43236,0
43237,1
43238,1
43239,0
43240,0
43241,1
43242,1
43243,1
43244,0
43245,1
43246,0
43247,0
43248,1
43249,0
43250,0
43251,0
43252,0
43253,0
43254,1
43255,1
43256,1
43257,1
43258,0
43259,1
43260,1
43261,0
43262,0
43263,0
43264,1
43265,0
43266,1
43267,0
43268,1
43269,1
43270,1
43271,0
43272,1
43273,0
43274,0
43275,0
43276,1
43277,1
43278,1
43279,0
43280,0
43281,0
43282,0
43283,1
43284,1
43285,0
43286,0
43287,1
43288,0
43289,1
43290,0
43291,0
43292,0
43293,1
43294,0
43295,1
43296,1
43297,1
43298,1
43299,0
43300,0
43301,1
43302,0
43303,1
43304,0
43305,0
43306,0
43307,1
43308,0
43309,1
43310,1
43311,1
43312,1
43313,1
43314,0
43315,1
43316,1
43317,0
43318,0
43319,1
43320,0
43321,1
43322,1
43323,0
43324,0
43325,1
43326,1
43327,0
43328,0
43329,0
43330,0
43331,1
43332,1
43333,0
43334,0
43335,1
43336,0
43337,0
43338,0
43339,1
43340,1
43341,0
43342,1
43343,1
43344,0
43345,0
43346,0
43347,1
43348,0
43349,0
43350,1
43351,0
43352,1
43353,0
43354,1
43355,1
43356,1
43357,0
43358,0
43359,1
43360,0
43361,1
43362,1
43363,1
43364,1
43365,0
43366,0
43367,1
43368,1
43369,0
43370,1
43371,0
43372,0
43373,1
43374,1
43375,0
43376,1
43377,0
43378,0
43379,0
43380,0
43381,0
43382,1
43383,1
43384,1
43385,0
43386,1
43387,0
43388,0
43389,1
43390,0
43391,0
43392,0
43393,0
43394,1
43395,0
43396,1
43397,1
43398,1
43399,1
43400,1
43401,1
43402,0
43403,1
43404,1
43405,1
43406,0
43407,1
43408,0
43409,1
43410,0
43411,1
43412,0
43413,1
43414,0
43415,0
43416,1
43417,1
43418,1
43419,0
43420,1
43421,1
43422,1
43423,0
43424,0
43425,1
43426,0
43427,0
43428,0
43429,0
43430,0
43431,0
43432,1
43433,1
43434,0
43435,1
43436,1
43437,0
43438,0
43439,0
43440,1
43441,0
43442,1
43443,1
43444,1
43445,1
43446,1
43447,0
43448,0
43449,0
43450,0
43451,0
43452,1
43453,0
43454,1
43455,1
43456,0
43457,1
43458,1
43459,1
43460,0
43461,0
43462,1
43463,0
43464,1
43465,0
43466,1
43467,1
43468,1
43469,0
43470,0
43471,1
43472,1
43473,0
43474,1
43475,1
43476,1
43477,0
43478,0
43479,1
43480,0
43481,1
43482,1
43483,1
43484,1
43485,0
43486,1
43487,0
43488,1
43489,1
43490,0
43491,0
43492,1
43493,0
43494,0
43495,0
43496,1
43497,1
43498,0
43499,0
43500,0
43501,1
43502,1
43503,1
43504,1
43505,0
43506,0
43507,0
43508,0
43509,1
43510,1
43511,0
43512,0
43513,1
43514,1
43515,0
43516,0
43517,1
43518,0
43519,1
43520,0
43521,1
43522,0
43523,0
43524,1
43525,1
43526,1
43527,1
43528,1
43529,1
43530,1
43531,1
43532,0
43533,1
43534,1
43535,1
43536,1
43537,0
43538,0
43539,1
43540,1
43541,0
43542,1
43543,0
43544,1
43545,1
43546,0
43547,0
43548,1
43549,1
43550,0
43551,0
43552,1
43553,0
43554,1
43555,0
43556,1
43557,1
43558,0
43559,1
43560,1
43561,1
43562,1
43563,0
43564,1
43565,0
43566,0
43567,1
43568,0
43569,0
43570,1
43571,0
43572,0
43573,1
43574,1
43575,0
43576,0
43577,0
43578,1
43579,1
43580,0
43581,1
43582,1
43583,0
43584,0
43585,0
43586,1
43587,0
43588,0
43589,1
43590,0
43591,1
43592,0
43593,0
43594,1
43595,0
43596,1
43597,1
43598,1
43599,1
43600,0
43601,1
43602,0
43603,0
43604,1
43605,1
43606,1
43607,1
43608,0
43609,0
43610,1
43611,1
43612,1
43613,1
43614,0
43615,0
43616,0
43617,1
43618,1
43619,1
43620,1
43621,1
43622,1
43623,0
43624,1
43625,1
43626,1
43627,1
43628,1
43629,1
43630,0
43631,0
43632,0
43633,1
43634,0
43635,0
43636,1
43637,0
43638,1
43639,0
43640,0
43641,0
43642,1
43643,0
43644,1
43645,0
43646,0
43647,1
43648,1
43649,1
43650,1
43651,0
43652,1
43653,0
43654,0
43655,0
43656,1
43657,1
43658,0
43659,1
43660,0
43661,1
43662,1
43663,0
43664,1
43665,1
43666,1
43667,0
43668,1
43669,0
43670,0
43671,1
43672,0
43673,1
43674,0
43675,1
43676,1
43677,0
43678,0
43679,0
43680,1
43681,1
43682,1
43683,0
43684,0
43685,1
43686,0
43687,1
43688,0
43689,1
43690,0
43691,0
43692,0
43693,1
43694,0
43695,1
43696,1
43697,0
43698,1
43699,1
43700,1
43701,0
43702,0
43703,0
43704,1
43705,0
43706,0
43707,0
43708,1
43709,0
43710,0
43711,0
43712,0
43713,1
43714,0
43715,0
43716,1
43717,0
43718,1
43719,0
43720,1
43721,1
43722,1
43723,0
43724,1
43725,1
43726,0
43727,0
43728,1
43729,0
43730,0
43731,0
43732,0
43733,0
43734,1
43735,1
43736,0
43737,0
43738,0
43739,1
43740,1
43741,0
43742,0
43743,0
43744,1
43745,0
43746,1
43747,0
43748,0
43749,0
43750,0
43751,1
43752,0
43753,0
43754,1
43755,0
43756,1
43757,1
43758,1
43759,0
43760,1
43761,1
43762,0
43763,1
43764,0
43765,0
43766,0
43767,0
43768,1
43769,1
43770,1
43771,0
43772,0
43773,0
43774,0
43775,1
43776,1
43777,0
43778,1
43779,0
43780,0
43781,1
43782,1
43783,0
43784,1
43785,1
43786,1
43787,1
43788,1
43789,0
43790,0
43791,0
43792,0
43793,0
43794,0
43795,0
43796,0
43797,1
43798,1
43799,0
43800,1
43801,1
43802,1
43803,0
43804,1
43805,1
43806,1
43807,0
43808,1
43809,1
43810,0
43811,0
43812,1
43813,1
43814,1
43815,0
43816,1
43817,0
43818,0
43819,1
43820,0
43821,1
43822,1
43823,1
43824,0
43825,1
43826,0
43827,0
43828,0
43829,0
43830,0
43831,0
43832,1
43833,1
43834,0
43835,1
43836,1
43837,1
43838,0
43839,1
43840,0
43841,0
43842,1
43843,0
43844,0
43845,1
43846,0
43847,0
43848,1
43849,1
43850,1
43851,0
43852,1
43853,0
43854,0
43855,1
43856,0
43857,1
43858,0
43859,0
43860,1
43861,0
43862,0
43863,0
43864,0
43865,0
43866,1
43867,1
43868,1
43869,1
43870,1
43871,1
43872,1
43873,0
43874,0
43875,0
43876,1
43877,0
43878,1
43879,1
43880,1
43881,0
43882,1
43883,1
43884,1
43885,0
43886,1
43887,1
43888,1
43889,1
43890,1
43891,1
43892,1
43893,1
43894,1
43895,0
43896,0
43897,0
43898,1
43899,0
43900,1
43901,0
43902,1
43903,1
43904,1
43905,0
43906,0
43907,0
43908,1
43909,1
43910,0
43911,0
43912,1
43913,1
43914,1
43915,0
43916,1
43917,0
43918,0
43919,1
43920,0
43921,1
43922,1
43923,1
43924,1
43925,0
43926,1
43927,0
43928,0
43929,1
43930,1
43931,0
43932,1
43933,1
43934,0
43935,0
43936,1
43937,1
43938,1
43939,1
43940,0
43941,0
43942,0
43943,1
43944,1
43945,0
43946,1
43947,1
43948,1
43949,1
43950,0
43951,0
43952,0
43953,1
43954,0
43955,1
43956,0
43957,0
43958,1
43959,0
43960,0
43961,1
43962,0
43963,0
43964,1
43965,0
43966,1
43967,0
43968,1
43969,0
43970,1
43971,0
43972,1
43973,0
43974,1
43975,0
43976,1
43977,0
43978,0
43979,1
43980,0
43981,0
43982,1
43983,0
43984,1
43985,0
43986,1
43987,0
43988,1
43989,1
43990,1
43991,1
43992,0
43993,1
43994,0
43995,1
43996,1
43997,1
43998,1
43999,1
44000,0
44001,0
44002,0
44003,1
44004,1
44005,1
44006,0
44007,1
44008,0
44009,1
44010,0
44011,1
44012,1
44013,0
44014,1
44015,1
44016,0
44017,1
44018,1
44019,1
44020,1
44021,1
44022,0
44023,0
44024,0
44025,0
44026,1
44027,1
44028,0
44029,1
44030,0
44031,0
44032,0
44033,1
44034,1
44035,0
44036,0
44037,1
44038,1
44039,0
44040,1
44041,1
44042,0
44043,0
44044,1
44045,1
44046,1
44047,0
44048,1
44049,0
44050,0
44051,0
44052,0
44053,0
44054,1
44055,1
44056,1
44057,0
44058,0
44059,1
44060,0
44061,1
44062,0
44063,1
44064,0
44065,1
44066,1
44067,1
44068,1
44069,1
44070,0
44071,1
44072,1
44073,1
44074,0
44075,1
44076,0
44077,1
44078,0
44079,1
44080,0
44081,0
44082,0
44083,0
44084,0
44085,0
44086,1
44087,1
44088,1
44089,0
44090,1
44091,0
44092,1
44093,1
44094,0
44095,1
44096,1
44097,1
44098,0
44099,0
44100,0
44101,1
44102,1
44103,1
44104,0
44105,0
44106,0
44107,1
44108,0
44109,0
44110,1
44111,1
44112,1
44113,0
44114,0
44115,1
44116,1
44117,1
44118,1
44119,1
44120,1
44121,1
44122,1
44123,0
44124,1
44125,1
44126,0
44127,0
44128,1
44129,1
44130,1
44131,1
44132,0
44133,0
44134,1
44135,0
44136,1
44137,0
44138,0
44139,0
44140,1
44141,0
44142,0
44143,1
44144,0
44145,1
44146,1
44147,0
44148,1
44149,0
44150,1
44151,1
44152,1
44153,1
44154,0
44155,0
44156,1
44157,1
44158,0
44159,0
44160,1
44161,1
44162,1
44163,1
44164,1
44165,0
44166,1
44167,0
44168,1
44169,1
44170,0
44171,1
44172,1
44173,1
44174,0
44175,0
44176,1
44177,1
44178,1
44179,0
44180,1
44181,1
44182,1
44183,1
44184,0
44185,0
44186,0
44187,1
44188,1
44189,1
44190,1
44191,0
44192,0
44193,1
44194,0
44195,0
44196,1
44197,1
44198,0
44199,1
44200,0
44201,1
44202,0
44203,0
44204,1
44205,0
44206,0
44207,0
44208,1
44209,0
44210,1
44211,1
44212,0
44213,0
44214,1
44215,0
44216,0
44217,1
44218,1
44219,0
44220,0
44221,1
44222,0
44223,0
44224,1
44225,0
44226,1
44227,0
44228,1
44229,0
44230,0
44231,0
44232,1
44233,0
44234,1
44235,0
44236,1
44237,1
44238,0
44239,1
44240,1
44241,0
44242,1
44243,0
44244,0
44245,0
44246,0
44247,0
44248,0
44249,1
44250,0
44251,0
44252,1
44253,0
44254,1
44255,0
44256,0
44257,0
44258,0
44259,0
44260,0
44261,0
44262,1
44263,0
44264,0
44265,0
44266,0
44267,1
44268,1
44269,0
44270,0
44271,0
44272,1
44273,1
44274,1
44275,0
44276,0
44277,1
44278,0
44279,1
44280,0
44281,0
44282,0
44283,0
44284,0
44285,1
44286,0
44287,1
44288,1
44289,0
44290,0
44291,0
44292,1
44293,1
44294,1
44295,0
44296,1
44297,0
44298,0
44299,1
44300,0
44301,1
44302,0
44303,0
44304,1
44305,0
44306,1
44307,1
44308,1
44309,1
44310,1
44311,0
44312,0
44313,1
44314,0
44315,0
44316,0
44317,1
44318,1
44319,1
44320,0
44321,0
44322,0
44323,1
44324,1
44325,0
44326,1
44327,1
44328,1
44329,0
44330,1
44331,0
44332,0
44333,0
44334,1
44335,1
44336,1
44337,0
44338,1
44339,1
44340,0
44341,1
44342,0
44343,0
44344,0
44345,0
44346,1
44347,1
44348,1
44349,1
44350,1
44351,0
44352,0
44353,0
44354,1
44355,0
44356,0
44357,1
44358,1
44359,0
44360,1
44361,1
44362,1
44363,0
44364,1
44365,0
44366,0
44367,1
44368,1
44369,0
44370,0
44371,0
44372,0
44373,0
44374,1
44375,0
44376,0
44377,0
44378,0
44379,1
44380,0
44381,0
44382,1
44383,0
44384,0
44385,0
44386,0
44387,0
44388,0
44389,1
44390,0
44391,0
44392,0
44393,1
44394,0
44395,0
44396,1
44397,1
44398,1
44399,0
44400,1
44401,1
44402,0
44403,1
44404,1
44405,0
44406,0
44407,0
44408,1
44409,0
44410,0
44411,0
44412,1
44413,0
44414,1
44415,0
44416,0
44417,0
44418,0
44419,0
44420,0
44421,1
44422,1
44423,0
44424,1
44425,0
44426,0
44427,0
44428,1
44429,0
44430,1
44431,1
44432,1
44433,0
44434,0
44435,0
44436,1
44437,1
44438,0
44439,0
44440,1
44441,0
44442,1
44443,0
44444,0
44445,1
44446,0
44447,0
44448,0
44449,0
44450,0
44451,0
44452,1
44453,1
44454,0
44455,1
44456,0
44457,0
44458,1
44459,1
44460,0
44461,0
44462,0
44463,1
44464,1
44465,0
44466,1
44467,1
44468,1
44469,1
44470,0
44471,1
44472,1
44473,0
44474,1
44475,1
44476,1
44477,1
44478,0
44479,0
44480,0
44481,1
44482,1
44483,0
44484,0
44485,1
44486,0
44487,1
44488,1
44489,1
44490,0
44491,1
44492,1
44493,1
44494,0
44495,0
44496,1
44497,1
44498,1
44499,0
44500,0
44501,1
44502,0
44503,1
44504,1
44505,0
44506,1
44507,0
44508,0
44509,0
44510,1
44511,1
44512,1
44513,0
44514,1
44515,1
44516,0
44517,0
44518,1
44519,0
44520,1
44521,1
44522,0
44523,1
44524,1
44525,0
44526,0
44527,0
44528,0
44529,1
44530,1
44531,0
44532,0
44533,0
44534,0
44535,0
44536,0
44537,0
44538,1
44539,1
44540,1
44541,0
44542,0
44543,1
44544,0
44545,1
44546,0
44547,0
44548,1
44549,0
44550,0
44551,1
44552,0
44553,1
44554,0
44555,0
44556,0
44557,0
44558,0
44559,1
44560,0
44561,1
44562,0
44563,1
44564,0
44565,0
44566,1
44567,1
44568,0
44569,0
44570,1
44571,1
44572,1
44573,0
44574,0
44575,1
44576,1
44577,1
44578,1
44579,0
44580,0
44581,0
44582,0
44583,1
44584,0
44585,0
44586,0
44587,1
44588,1
44589,1
44590,1
44591,0
44592,0
44593,1
44594,1
44595,1
44596,1
44597,0
44598,0
44599,0
44600,0
44601,0
44602,0
44603,0
44604,1
44605,0
44606,0
44607,0
44608,1
44609,1
44610,1
44611,0
44612,0
44613,1
44614,0
44615,0
44616,0
44617,0
44618,0
44619,0
44620,0
44621,0
44622,0
44623,1
44624,1
44625,0
44626,1
44627,1
44628,1
44629,1
44630,0
44631,0
44632,1
44633,1
44634,0
44635,0
44636,0
44637,1
44638,1
44639,0
44640,0
44641,0
44642,0
44643,0
44644,0
44645,1
44646,0
44647,1
44648,1
44649,1
44650,1
44651,1
44652,0
44653,0
44654,1
44655,1
44656,1
44657,1
44658,1
44659,1
44660,1
44661,0
44662,0
44663,0
44664,0
44665,1
44666,0
44667,0
44668,0
44669,1
44670,1
44671,1
44672,0
44673,0
44674,0
44675,0
44676,0
44677,1
44678,0
44679,0
44680,1
44681,0
44682,0
44683,1
44684,1
44685,1
44686,0
44687,1
44688,1
44689,0
44690,0
44691,1
44692,1
44693,1
44694,0
44695,1
44696,0
44697,1
44698,0
44699,0
44700,1
44701,1
44702,0
44703,0
44704,1
44705,0
44706,0
44707,0
44708,0
44709,0
44710,0
44711,0
44712,0
44713,0
44714,1
44715,0
44716,1
44717,1
44718,0
44719,0
44720,0
44721,0
44722,0
44723,1
44724,0
44725,0
44726,0
44727,1
44728,0
44729,0
44730,1
44731,1
44732,1
44733,1
44734,1
44735,0
44736,0
44737,0
44738,1
44739,0
44740,1
44741,0
44742,1
44743,0
44744,1
44745,0
44746,1
44747,1
44748,0
44749,1
44750,0
44751,1
44752,1
44753,1
44754,0
44755,1
44756,1
44757,1
44758,0
44759,1
44760,0
44761,1
44762,0
44763,1
44764,0
44765,0
44766,0
44767,0
44768,0
44769,0
44770,1
44771,0
44772,0
44773,1
44774,0
44775,1
44776,0
44777,0
44778,0
44779,1
44780,1
44781,0
44782,1
44783,1
44784,1
44785,1
44786,0
44787,0
44788,1
44789,0
44790,0
44791,0
44792,1
44793,0
44794,0
44795,1
44796,0
44797,0
44798,1
44799,0
44800,1
44801,0
44802,1
44803,1
44804,1
44805,0
44806,0
44807,0
44808,1
44809,0
44810,1
44811,1
44812,0
44813,1
44814,1
44815,0
44816,1
44817,1
44818,1
44819,1
44820,1
44821,0
44822,0
44823,1
44824,0
44825,1
44826,0
44827,1
44828,0
44829,1
44830,0
44831,0
44832,1
44833,0
44834,0
44835,1
44836,0
44837,1
44838,1
44839,0
44840,0
44841,1
44842,1
44843,1
44844,0
44845,0
44846,1
44847,0
44848,0
44849,1
44850,1
44851,0
44852,0
44853,1
44854,1
44855,1
44856,0
44857,0
44858,1
44859,1
44860,1
44861,1
44862,1
44863,0
44864,0
44865,1
44866,0
44867,0
44868,0
44869,1
44870,0
44871,1
44872,0
44873,0
44874,1
44875,0
44876,1
44877,0
44878,1
44879,0
44880,1
44881,0
44882,0
44883,0
44884,1
44885,0
44886,1
44887,1
44888,0
44889,0
44890,1
44891,1
44892,0
44893,1
44894,0
44895,1
44896,0
44897,1
44898,0
44899,0
44900,1
44901,0
44902,1
44903,1
44904,1
44905,1
44906,1
44907,1
44908,0
44909,1
44910,1
44911,1
44912,0
44913,1
44914,0
44915,1
44916,1
44917,0
44918,1
44919,1
44920,0
44921,0
44922,0
44923,0
44924,1
44925,0
44926,1
44927,0
44928,0
44929,0
44930,0
44931,1
44932,1
44933,1
44934,1
44935,0
44936,1
44937,1
44938,1
44939,1
44940,1
44941,0
44942,1
44943,1
44944,1
44945,0
44946,0
44947,0
44948,1
44949,0
44950,1
44951,1
44952,0
44953,0
44954,1
44955,0
44956,1
44957,1
44958,1
44959,1
44960,1
44961,1
44962,1
44963,1
44964,1
44965,1
44966,0
44967,0
44968,1
44969,1
44970,0
44971,0
44972,0
44973,1
44974,0
44975,0
44976,1
44977,0
44978,1
44979,0
44980,1
44981,1
44982,1
44983,0
44984,1
44985,1
44986,1
44987,0
44988,0
44989,1
44990,0
44991,0
44992,1
44993,1
44994,1
44995,0
44996,0
44997,0
44998,0
44999,1
45000,1
45001,1
45002,0
45003,1
45004,1
45005,0
45006,1
45007,1
45008,0
45009,0
45010,0
45011,1
45012,0
45013,1
45014,1
45015,0
45016,0
45017,1
45018,0
45019,1
45020,0
45021,1
45022,0
45023,0
45024,0
45025,0
45026,0
45027,0
45028,1
45029,0
45030,1
45031,1
45032,1
45033,1
45034,0
45035,0
45036,1
45037,1
45038,1
45039,0
45040,0
45041,1
45042,0
45043,0
45044,1
45045,0
45046,0
45047,1
45048,1
45049,0
45050,1
45051,0
45052,1
45053,0
45054,0
45055,1
45056,0
45057,1
45058,0
45059,1
45060,0
45061,0
45062,1
45063,0
45064,1
45065,0
45066,0
45067,0
45068,0
45069,1
45070,0
45071,0
45072,0
45073,1
45074,1
45075,1
45076,0
45077,0
45078,0
45079,0
45080,0
45081,0
45082,1
45083,0
45084,1
45085,1
45086,0
45087,0
45088,1
45089,1
45090,0
45091,1
45092,0
45093,1
45094,0
45095,0
45096,0
45097,1
45098,1
45099,1
45100,1
45101,1
45102,0
45103,0
45104,1
45105,0
45106,1
45107,0
45108,0
45109,1
45110,0
45111,0
45112,1
45113,1
45114,0
45115,0
45116,1
45117,1
45118,0
45119,1
45120,1
45121,0
45122,0
45123,0
45124,0
45125,1
45126,0
45127,1
45128,1
45129,0
45130,0
45131,1
45132,0
45133,1
45134,0
45135,0
45136,1
45137,1
45138,1
45139,1
45140,1
45141,0
45142,1
45143,0
45144,0
45145,0
45146,1
45147,0
45148,0
45149,0
45150,1
45151,0
45152,1
45153,0
45154,1
45155,0
45156,0
45157,1
45158,0
45159,0
45160,1
45161,1
45162,0
45163,0
45164,1
45165,0
45166,0
45167,1
45168,0
45169,0
45170,1
45171,1
45172,0
45173,0
45174,1
45175,1
45176,1
45177,0
45178,0
45179,0
45180,1
45181,0
45182,0
45183,1
45184,1
45185,0
45186,0
45187,0
45188,1
45189,1
45190,1
45191,1
45192,0
45193,1
45194,0
45195,1
45196,0
45197,1
45198,0
45199,0
45200,0
45201,1
45202,1
45203,0
45204,0
45205,0
45206,0
45207,0
45208,1
45209,0
45210,1
45211,0
45212,0
45213,1
45214,0
45215,1
45216,0
45217,1
45218,1
45219,1
45220,1
45221,1
45222,1
45223,0
45224,1
45225,1
45226,0
45227,1
45228,0
45229,1
45230,1
45231,0
45232,0
45233,1
45234,1
45235,1
45236,1
45237,1
45238,0
45239,1
45240,1
45241,1
45242,1
45243,0
45244,0
45245,0
45246,1
45247,0
45248,1
45249,1
45250,1
45251,0
45252,0
45253,0
45254,1
45255,1
45256,1
45257,1
45258,0
45259,1
45260,1
45261,0
45262,1
45263,1
45264,0
45265,1
45266,0
45267,1
45268,0
45269,0
45270,1
45271,0
45272,0
45273,1
45274,1
45275,0
45276,0
45277,1
45278,0
45279,0
45280,0
45281,0
45282,0
45283,1
45284,0
45285,0
45286,1
45287,0
45288,0
45289,1
45290,1
45291,0
45292,0
45293,1
45294,0
45295,1
45296,1
45297,0
45298,0
45299,1
45300,0
45301,1
45302,0
45303,0
45304,0
45305,1
45306,1
45307,0
45308,0
45309,1
45310,0
45311,1
45312,0
45313,1
45314,1
45315,1
45316,1
45317,0
45318,1
45319,1
45320,0
45321,0
45322,0
45323,0
45324,1
45325,0
45326,1
45327,1
45328,0
45329,0
45330,0
45331,1
45332,0
45333,1
45334,0
45335,1
45336,0
45337,0
45338,0
45339,1
45340,1
45341,1
45342,1
45343,1
45344,0
45345,0
45346,0
45347,1
45348,1
45349,1
45350,1
45351,0
45352,0
45353,0
45354,1
45355,0
45356,0
45357,0
45358,1
45359,0
45360,0
45361,1
45362,1
45363,1
45364,1
45365,0
45366,1
45367,1
45368,0
45369,1
45370,0
45371,1
45372,0
45373,1
45374,0
45375,0
45376,1
45377,1
45378,1
45379,0
45380,0
45381,0
45382,0
45383,0
45384,1
45385,0
45386,1
45387,1
45388,0
45389,1
45390,1
45391,1
45392,0
45393,0
45394,0
45395,0
45396,1
45397,0
45398,1
45399,1
45400,1
45401,0
45402,0
45403,0
45404,1
45405,1
45406,1
45407,1
45408,1
45409,0
45410,0
45411,1
45412,0
45413,1
45414,1
45415,1
45416,0
45417,1
45418,1
45419,1
45420,1
45421,0
45422,1
45423,1
45424,1
45425,0
45426,1
45427,1
45428,1
45429,1
45430,0
45431,0
45432,0
45433,1
45434,0
45435,0
45436,0
45437,1
45438,1
45439,0
45440,1
45441,1
45442,0
45443,0
45444,1
45445,1
45446,0
45447,1
45448,0
45449,0
45450,1
45451,1
45452,0
45453,1
45454,0
45455,0
45456,0
45457,1
45458,1
45459,1
45460,0
45461,1
45462,0
45463,1
45464,0
45465,0
45466,1
45467,0
45468,1
45469,1
45470,1
45471,1
45472,0
45473,0
45474,1
45475,1
45476,1
45477,0
45478,0
45479,1
45480,0
45481,1
45482,1
45483,1
45484,0
45485,0
45486,1
45487,1
45488,1
45489,0
45490,1
45491,0
45492,0
45493,0
45494,0
45495,1
45496,1
45497,0
45498,0
45499,1
45500,0
45501,1
45502,1
45503,0
45504,1
45505,1
45506,0
45507,1
45508,0
45509,1
45510,0
45511,0
45512,0
45513,1
45514,1
45515,1
45516,0
45517,0
45518,1
45519,0
45520,0
45521,1
45522,1
45523,1
45524,1
45525,0
45526,0
45527,0
45528,0
45529,1
45530,0
45531,0
45532,0
45533,0
45534,0
45535,0
45536,1
45537,1
45538,0
45539,0
45540,1
45541,1
45542,1
45543,0
45544,0
45545,1
45546,1
45547,1
45548,1
45549,0
45550,0
45551,0
45552,1
45553,0
45554,0
45555,0
45556,1
45557,1
45558,0
45559,0
45560,1
45561,1
45562,1
45563,0
45564,1
45565,1
45566,0
45567,0
45568,0
45569,1
45570,1
45571,0
45572,1
45573,0
45574,1
45575,1
45576,0
45577,0
45578,1
45579,0
45580,0
45581,0
45582,1
45583,1
45584,0
45585,0
45586,0
45587,0
45588,1
45589,0
45590,1
45591,0
45592,0
45593,0
45594,1
45595,0
45596,0
45597,1
45598,0
45599,1
45600,1
45601,1
45602,1
45603,0
45604,0
45605,0
45606,1
45607,0
45608,1
45609,0
45610,1
45611,1
45612,0
45613,1
45614,0
45615,0
45616,0
45617,1
45618,1
45619,0
45620,1
45621,0
45622,1
45623,0
45624,0
45625,0
45626,1
45627,0
45628,1
45629,1
45630,1
45631,1
45632,1
45633,1
45634,0
45635,1
45636,1
45637,1
45638,0
45639,0
45640,1
45641,0
45642,0
45643,0
45644,0
45645,0
45646,0
45647,1
45648,1
45649,1
45650,0
45651,0
45652,0
45653,0
45654,0
45655,1
45656,1
45657,0
45658,1
45659,0
45660,0
45661,1
45662,0
45663,1
45664,0
45665,0
45666,0
45667,1
45668,1
45669,1
45670,0
45671,1
45672,0
45673,1
45674,1
45675,1
45676,1
45677,1
45678,1
45679,1
45680,0
45681,0
45682,0
45683,1
45684,0
45685,0
45686,1
45687,0
45688,0
45689,1
45690,0
45691,1
45692,1
45693,1
45694,0
45695,0
45696,1
45697,0
45698,1
45699,1
45700,1
45701,1
45702,1
45703,0
45704,0
45705,0
45706,0
45707,0
45708,0
45709,1
45710,1
45711,0
45712,0
45713,0
45714,0
45715,0
45716,1
45717,1
45718,1
45719,0
45720,0
45721,1
45722,0
45723,1
45724,0
45725,0
45726,1
45727,1
45728,1
45729,1
45730,1
45731,1
45732,0
45733,0
45734,0
45735,1
45736,1
45737,0
45738,0
45739,0
45740,0
45741,0
45742,1
45743,1
45744,1
45745,0
45746,0
45747,0
45748,1
45749,0
45750,1
45751,1
45752,0
45753,0
45754,0
45755,1
45756,1
45757,1
45758,1
45759,0
45760,1
45761,0
45762,0
45763,0
45764,0
45765,0
45766,1
45767,1
45768,1
45769,0
45770,0
45771,0
45772,0
45773,0
45774,1
45775,0
45776,0
45777,0
45778,1
45779,0
45780,0
45781,0
45782,1
45783,1
45784,0
45785,0
45786,0
45787,0
45788,1
45789,1
45790,1
45791,1
45792,0
45793,1
45794,0
45795,0
45796,1
45797,0
45798,1
45799,1
45800,0
45801,1
45802,0
45803,0
45804,0
45805,1
45806,0
45807,1
45808,0
45809,1
45810,0
45811,0
45812,1
45813,1
45814,0
45815,1
45816,0
45817,0
45818,0
45819,1
45820,0
45821,1
45822,0
45823,1
45824,1
45825,0
45826,0
45827,0
45828,1
45829,0
45830,1
45831,1
45832,1
45833,0
45834,1
45835,1
45836,0
45837,0
45838,0
45839,1
45840,1
45841,0
45842,0
45843,1
45844,0
45845,1
45846,0
45847,0
45848,1
45849,0
45850,0
45851,0
45852,1
45853,1
45854,0
45855,1
45856,0
45857,0
45858,1
45859,0
45860,1
45861,1
45862,0
45863,0
45864,0
45865,0
45866,1
45867,1
45868,1
45869,0
45870,1
45871,0
45872,1
45873,0
45874,0
45875,1
45876,0
45877,0
45878,1
45879,0
45880,1
45881,0
45882,0
45883,1
45884,0
45885,0
45886,0
45887,1
45888,0
45889,1
45890,1
45891,1
45892,1
45893,0
45894,0
45895,0
45896,1
45897,1
45898,0
45899,1
45900,0
45901,0
45902,0
45903,0
45904,1
45905,0
45906,1
45907,1
45908,0
45909,1
45910,1
45911,1
45912,1
45913,0
45914,1
45915,0
45916,1
45917,0
45918,0
45919,0
45920,0
45921,0
45922,0
45923,0
45924,0
45925,0
45926,0
45927,1
45928,0
45929,1
45930,0
45931,1
45932,0
45933,1
45934,0
45935,1
45936,1
45937,0
45938,0
45939,1
45940,1
45941,1
45942,1
45943,1
45944,0
45945,0
45946,1
45947,1
45948,1
45949,0
45950,0
45951,1
45952,0
45953,1
